id,Reserve.Location,Code.Loc.Snap,Site.Original,Camera.Site.Concatenate,Camera.Site.Std,Setup.Date,Setup.Time,Lat_Y,Long_X,Cam.Brand,Flash,Cam.Serial.No,Height,Fixture,DRXN,IMG# N,IMG# E,IMG# S,IMG# W,IMG# CT,Habitat.Descriptor,Shade,Visib.1,Visib.1,Visib.1,SITE_ID,Dist.Tree.1,Dist.Tree.2,Dist.Tree.3,Dist.Tree.4,Dist.Tree.5,Dist.Tree.6,Dist.Tree.7,Dist.Tree.8,Dist.Tree.9,Dist.Tree.10,Dist.Road,Dist.Water,Dist.Outcrop,Dist.Trail,Gral.Comments,other.cols.WATER (Km)P,other.cols.in.metadata2,Setup.Date.Original,Management.Type,Official.Name,Country,Province,Municipality,Vegetation,Biome,Elevation
611,Venetia,VEN,A02,VEN_A02,VEN_A02,2018-08-31,,-22.30731,29.26691,Cuddeback Ambush,ICF,SN134716002758,0.45,TREE,S,DSC_0017,DSC_0014,DSC_0015,DSC_0016,DSC_0017,SHORT CLOSED WOODLAND,2,8,6,10,A02,157,83,110,154,160,18,180,190,100,108,160,152,4032,5,,,,31/08/2018,Private reserve,Venetia Nature Reserve,South Africa,Limpopo,Musina,MOPANI VELD,Savanna,571
612,Venetia,VEN,A03,VEN_A03,VEN_A03,2018-08-31,,-22.32698,29.26993,Cuddeback Ambush,ICF,SN134716002759,0.4,TREE,S,DSC_0022,DSC_0019,DSC_0020,DSC_0021,DSC_0022,SHORT CLOSED WOODLAND,2,4,6,8,A03,1,8,10,6,10,15,25,31,36,40,1,820,2190,10,,,,31/08/2018,Private reserve,Venetia Nature Reserve,South Africa,Limpopo,Musina,MOPANI VELD,Savanna,571
613,Venetia,VEN,A04,VEN_A04,VEN_A04,2018-08-31,,-22.34862,29.2706,Cuddeback Ambush,ICF,SN134716002760,0.4,TREE,W,DSC_0026,DSC_0027,DSC_0024,DSC_0025,DSC_0027,SHORT CLOSED WOODLAND,1,4,4,6,A04,1,16,10,11,13,17,21,25,30,6,1,260,1657,10,,,,31/08/2018,Private reserve,Venetia Nature Reserve,South Africa,Limpopo,Musina,MOPANI VELD,Savanna,571
614,Venetia,VEN,A05,VEN_A05,VEN_A05,2018-08-31,,-22.36621,29.27349,Cuddeback Ambush,ICF,SN134716002762,0.4,TREE,S,DSC_0032,DSC_0029,DSC_0030,DSC_0031,DSC_0032,SHORT CLOSED WOODLAND,1,8,6,10,A05,1,1,13,8,6,5,4,7,9,10,5,1280,3612,1,,,,31/08/2018,Private reserve,Venetia Nature Reserve,South Africa,Limpopo,Musina,MOPANI VELD,Savanna,571
615,Venetia,VEN,B04,VEN_B04,VEN_B04,2018-08-31,,-22.34719,29.297,Cuddeback Ambush,ICF,SN134716002761,0.32,TREE,S,DSC_0037,DSC_0034,DSC_0035,DSC_0036,DSC_0037,SHORT CLOSED WOODLAND,1,10,11,6,B04,1,3,4,6,8,18,11,19,18,8,16,884,4308,10,,,,31/08/2018,Private reserve,Venetia Nature Reserve,South Africa,Limpopo,Musina,MOPANI VELD,Savanna,613
616,Venetia,VEN,C01,VEN_C01,VEN_C01,NA,,-22.2833,29.31536,Cuddeback Ambush,ICF,SN134716002774,0.4,TREE,E,DSC_0044,DSC_0045,DSC_0046,DSC_0047,DSC_0047,MEDIUM CLOSED WOODLAND,1,10,10,10,C01,13,10,6,3,12,15,10,6,13,6,4,1970,50,10,,,,31/08/201/,Private reserve,Venetia Nature Reserve,South Africa,Limpopo,Musina,MOPANI VELD,Savanna,613
617,Venetia,VEN,B01,VEN_B01,VEN_B01,2018-08-30,,-22.29047,29.29813,Cuddeback Ambush,ICF,SN134716002775,0.42,TREE,SE,DSC_0052,DSC_0049,DSC_0050,DSC_0051,DSC_0052,SHORT CLOSED WOODLAND,1,2,3,5,B01,6,11,5,1,1,6,7,13,11,12,3,132,1960,15,,,,30/08/2018,Private reserve,Venetia Nature Reserve,South Africa,Limpopo,Musina,MOPANI VELD,Savanna,613
618,Venetia,VEN,C02,VEN_C02,VEN_C02,2018-08-31,,-22.30443,29.31264,Cuddeback Ambush,ICF,SN134716002776,0.41,TREE,S,DSC_0057,DSC_0054,DSC_0055,DSC_0056,DSC_0057,SHORT CLOSED WOODLAND,1,10,11,14,C02,3,2,5,5,7,11,10,4,6,13,13,216,2040,8,,,,31/08/2018,Private reserve,Venetia Nature Reserve,South Africa,Limpopo,Musina,MOPANI VELD,Savanna,571
619,Venetia,VEN,B02,VEN_B02,VEN_B02,2018-09-01,,-22.30911,29.29319,Cuddeback Ambush,ICF,1.34716E+11,0.39,TREE,S,DSC_0062,DSC_0059,DSC_0060,DSC_0061,DSC_0062,MEDIUM CLOSED WOODLAND,1,10,12,15,B02,5,8,9,12,13,15,10,10,15,16,10,1900,432,1,,,,01/09/2018,Private reserve,Venetia Nature Reserve,South Africa,Limpopo,Musina,MOPANI VELD,Savanna,571
620,Venetia,VEN,D02,VEN_D02,VEN_D02,2018-08-31,,-22.3025,29.32424,Cuddeback Ambush,ICF,1.34716E+11,0.41,TREE,E,DSC_0064,DSC_0065,DSC_0066,DSC_0067,DSC_0067,SHORT CLOSED WOODLAND,1,5,4,10,D02,2,2,5,4,8,4,10,11,20,20,45,403,892,4,,,,31/08/2018,Private reserve,Venetia Nature Reserve,South Africa,Limpopo,Musina,MOPANI VELD,Savanna,571
621,Venetia,VEN,E02,VEN_E02,VEN_E02,2018-08-31,,-22.29463,29.33519,Cuddeback Ambush,ICF,1.34716E+11,0.38,TREE,E,DSC_0069,DSC_0070,DSC_0071,DSC_0072,DSC_0072,SHORT CLOSED WOODLAND,1,10,11,13,E02,2,5,10,10,8,12,20,6,4,8,20,356,108,4,,,,31/08/2018,Private reserve,Venetia Nature Reserve,South Africa,Limpopo,Musina,MOPANI VELD,Savanna,571
622,Venetia,VEN,D05,VEN_D05,VEN_D05,2018-09-01,,-22.37046,29.33389,Cuddeback Ambush,ICF,1.34716E+11,0.43,TREE,S,DSC_0077,DSC_0074,DSC_0075,DSC_0076,DSC_0077,MEDIUM CLOSED WOODLAND,1,6,6,10,D05,2,8,10,6,5,8,7,9,10,10,50,660,1056,2.5,,,,01/09/2018,Private reserve,Venetia Nature Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,571
623,Venetia,VEN,C05,VEN_C05,VEN_C05,2018-09-01,,-22.36847,29.30647,Cuddeback Ambush,ICF,1.34716E+11,0.4,TREE,S,DSC_0082,DSC_0079,DSC_0080,DSC_0081,DSC_0082,MEDIUM OPEN WOODLAND,1,10,8,10,C05,15,36,43,145,80,136,110,120,151,180,80,653,972,1,,,,01/09/2018,Private reserve,Venetia Nature Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,613
624,Venetia,VEN,B05,VEN_B05,VEN_B05,2018-09-01,,-22.37327,29.29039,Cuddeback Ambush,ICF,1.34716E+11,0.39,TREE,N,DSC_0085,DSC_0086,DSC_0087,DSC_0084,DSC_0087,MEDIUM CLOSED WOODLAND,2,10,11,8,B05,1,5,3,8,10,15,13,10,13,15,20,538,1384,1,,,,01/09/2018,Private reserve,Venetia Nature Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,661
625,Venetia,VEN,C04,VEN_C04,VEN_C04,2018-08-31,,-22.3433,29.31846,Cuddeback Ambush,ICF,1.34716E+11,0.36,TREE,SW,DSC_0092,DSC_0089,DSC_0090,DSC_0091,DSC_0092,MEDIUM CLOSED WOODLAND,2,10,13,9,C04,6,8,10,9,19,17,18,15,16,116,1.5,985,944,1,,,,31/08/2018,Private reserve,Venetia Nature Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,613
626,Venetia,VEN,D04,VEN_D04,VEN_D04,2018-08-31,,-22.34255,29.33343,Cuddeback Ambush,ICF,1.34716E+11,0.35,TREE,S,DSC_0097,DSC_0094,DSC_0095,DSC_0096,DSC_0097,SHORT CLOSED WOODLAND,1,8,9,11,D04,102,33,45,25,48,40,300,180,210,200,300,268,325,1.5,,,,31/08/2018,Private reserve,Venetia Nature Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,613
627,Venetia,VEN,B03,VEN_B03,VEN_B03,2018-09-01,,-22.32581,29.28571,Cuddeback Ambush,ICF,1.34716E+11,0.4,TREE,N,No pics SD corrupted,,,,,SHORT CLOSED WOODLAND,1,8,15,10,B03,30,25,15,20,102,189,200,210,301,82,180,90,2015,1,,,,01/09/2018,Private reserve,Venetia Nature Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,613
628,Venetia,VEN,C03,VEN_C03,VEN_C03,2018-08-31,,-22.3289,29.31147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no metadata,,,31/08/2018,Private reserve,Venetia Nature Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,661
629,Venetia,VEN,D03,VEN_D03,VEN_D03,2018-08-31,,-22.31952,29.32332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no metadata,,,31/08/2018,Private reserve,Venetia Nature Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,571
630,Somkhanda ,SOM,A1,SOM_A1,SOM_A1,2017-12-15,,-27.50481,31.90787,Scoutguard,yes,,,pole,,,,,,,thicket,5,,,,A1,1m,3m,3m,4m,4m,4m,6m,7m,8m,13m,80,4m,80,30,,Hlam NW,,15.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,571
631,Somkhanda ,SOM,A2,SOM_A2,SOM_A2,2017-12-15,,-27.50663,31.92837,Scoutguard,yes,,,pole,,,,,,,Savanna,0,,,,A2,8m,10m,10m,16m,17m,17m,19m,20m,31m,42m,22m,2000m,1400m,7m,,Hlam NE,,15.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,571
632,Somkhanda ,SOM,B1,SOM_B1,SOM_B1,2017-12-14,,-27.52877,31.86694,Scoutguard,yes,,,pole,,,,,,,thicket,3,,,,B1,1m,6m,7m,8m,11m,15m,15m,20m,18m,10m,85m,105m,20m,15m,,Cell C,,14.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,401
633,Somkhanda ,SOM,B2,SOM_B2,SOM_B2,2017-12-15,,-27.52888,31.90787,Scoutguard,yes,,,pole,,,,,,,Sparce woodland,1,,,,B2,6m,10m,11m,15m,17m,22m,27m,17m,35m,50m,92m,112m,60m,50m,,Hlam SE,,15.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,199
634,Somkhanda ,SOM,B3,SOM_B3,SOM_B3,2017-12-15,,-27.52885,31.93020,Scoutguard,yes,,,pole,,,,,,,woodland,3,,,,B3,2m,3m,6m,11m,5m,6m,12m,16m,8m,10m,12m,53m,49m,1m,,Hlam SW,,15.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,401
635,Somkhanda ,SOM,C1,SOM_C1,SOM_C1,2017-12-10,,-27.55126,31.80491,Scoutguard,yes,,,pole,,,,,,,Sparce woodland,0,,,,C1,7m,9m,11m,7m,11m,12m,12m,21m,13m,15m,143m,230m,50m,3m,,Mkhwanazi,,10.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,401
636,Somkhanda ,SOM,C2,SOM_C2,SOM_C2,2017-12-10,,-27.55107,31.82559,Scoutguard,yes,,,pole,,,,,,,Sparce woodland,3,,,,C2,3m,7m,8m,20m,15m,15m,6m,10m,12m,25m,60,2000m,192m,1m,,Ngome ,,10.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,199
637,Somkhanda ,SOM,C3,SOM_C3,SOM_C3,2017-12-10,,-27.55066,31.84598,Scoutguard,yes,,,pole,,,,,,,thicket,5,,,,C3,,,,,,,,,,,,,,,,Dlamini,,10.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,365
638,Somkhanda ,SOM,C4,SOM_C4,SOM_C4,2017-12-14,,-27.55240,31.86681,Scoutguard,yes,,,pole,,,,,,,woodland,0,,,,C4,18m,17m,23m,22m,28m,19m,28m,24m,20m,20m,54m,72m,89m,1m,,Malini,,14.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,365
639,Somkhanda ,SOM,C5,SOM_C5,SOM_C5,2017-12-14,,-27.55146,31.88741,Scoutguard,yes,,,pole,,,,,,,Savanna,2,,,,C5,15m,18m,6m,8m,12m,12m,20m,30m,27m,29m,25m,2000m,35m,0m,,Emvokweni,,14.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,401
640,Somkhanda ,SOM,C6,SOM_C6,SOM_C6,2017-12-15,,-27.55222,31.90883,Scoutguard,yes,,,pole,,,,,,,Sparce woodland,3,,,,C6,1.5m,1.5m,3m,4.5m,7m,7m,8m,9m,10m,8.5m,17m,60m,11m,.5m,,Hlekelemethi,,15.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,LOWVELD,Savanna,401
641,Somkhanda ,SOM,D1,SOM_D1,SOM_D1,2017-12-10,,-27.57345,31.84638,Scoutguard,yes,,,pole,,,,,,,Sparce woodland,3,,,,D1,3m,10m,5m,.5m,1m,2m,7m,5m,9m,10m,80m,100m,17m,3m,,Shayamoya,,10.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,401
642,Somkhanda ,SOM,D2,SOM_D2,SOM_D2,2017-12-14,,-27.57172,31.86701,Scoutguard,yes,,,pole,,,,,,,Sparce woodland,3,,,,D2,1m,10m,4m,2m,5m,7m,10m,7m,8m,9m,1500m,2m,5m,5m,,Bass Dam/Hl.,,14.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,401
643,Somkhanda ,SOM,D3,SOM_D3,SOM_D3,2017-12-14,,-27.57250,31.88787,Scoutguard,yes,,,pole,,,,,,,Woodland,3,,,,D3,4m,6m,8m,9m,12m,11m,11m,15m,12m,12m,2000m,120m,85m,1m,,Eqoleni/Smehane,,14.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,401
644,Somkhanda ,SOM,D4,SOM_D4,SOM_D4,2017-12-15,,-27.57377,31.90702,Scoutguard,yes,,,pole,,,,,,,Woodland,4,,,,D4,1.5m,1m,2m,2m,3m,3m,2m,4m,3m,4m,13m,1600m,200m,.5m,,Smehane/Hlekelemethi,,15.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,401
645,Somkhanda ,SOM,E1,SOM_E1,SOM_E1,2017-12-10,,-27.59571,31.84595,Scoutguard,yes,,,pole,,,,,,,Sparce woodland,1,,,,E1,6m,13m,22m,12m,12m,16m,8m,6m,37m,13m,35m,835m,65m,1m,,Lodge Area,,10.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,401
646,Somkhanda ,SOM,E2,SOM_E2,SOM_E2,2017-12-14,,-27.59582,31.86666,Scoutguard,yes,,,pole,,,,,,,Tambotie thicket,0,,,,E2,5m,6m,5m,4m,14m,8m,14m,7m,18m,10m,600m,700m,700m,4m,,Hlat/Mike 3,,14.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,401
647,Somkhanda ,SOM,E3,SOM_E3,SOM_E3,2017-12-14,,-27.59550,31.88812,Scoutguard,yes,,,pole,,,,,,,Woodland,5,,,,E3,5m,4m,6m,8m,11m,10m,9m,9m,10m,15m,10m,1000m,2m,0m,,3 Broken Reservoirs,,14.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,315
648,Somkhanda ,SOM,E4,SOM_E4,SOM_E4,2017-12-15,,-27.59617,31.90869,Scoutguard,yes,,,pole,,,,,,,Grassland,0,,,,E4,5.5m,8m,6m,10m,17m,14m,15m,10m,29m,25m,50m,2000m,50m,.5m,,Grant Tracy,,15.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,315
649,Somkhanda ,SOM,F1,SOM_F1,SOM_F1,2017-12-10,,-27.61930,31.84648,Scoutguard,yes,,,pole,,,,,,,Woodland,4,,,,F1,5m,12m,5m,7m,6m,4m,6m,10m,11m,15m,167m,150m,2m,.5m,,Gigigi,,10.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,315
650,Somkhanda ,SOM,F2,SOM_F2,SOM_F2,2017-12-10,,-27.59565,31.84614,Scoutguard,yes,,,pole,,,,,,,Sicklebush,1,,,,F2,6m,6m,8m,7m,12m,11m,11m,15m,12m,12m,369m,700m,60m,.5m,,Bushmans,,10.12.17,Game reserve (common_property),Somkhanda Game Reserve,South Africa,KwaZulu-Natal,UPhongolo,ARID LOWVELD,Savanna,315
651,Marimane ,MAR,B02,MAR_B02,,2019-10-05,7:00,-22.497,30.15233,Cuddeback Ambush,ICF,,45,TREE,E,B02_N,B02_E,B02_S,B02_W,B02_W,MEDIUM OPEN WOODLAND,2,10,10,10,B02,1,4,8,7,15,13,20,18,17,20,2,1200,2000,NA,,,,5/10/2019,,Marimane Nature Reserve,South Africa,,,,,
652,Marimane ,MAR,C02,MAR_C02,,2019-10-05,7:45,-22.491,30.195,Cuddeback Ambush,ICF,,35,TREE,W,C02_N,C02_E,C02_S,C02_W,C02_E,SHORT CLOSED WOODLAND,1,10,15,7,C02,1,15,8,18,20,15,13,10,7,15,2,1190,2000,NA,,,,5/10/2019,,Marimane Nature Reserve,South Africa,,,,,
653,Marimane ,MAR,D02,MAR_D02,,2019-10-05,8:17,-22.492,30.2329,Cuddeback Ambush,ICF,,35,TREE,S,D02_N,D02_E,D02_S,D02_W,D02_N,TALL CLOSED WOODLAND,2,8,10,15,D02,1,8,10,12,7,13,8,5,15,10,2,2590,800,NA,,,,5/10/2019,,Marimane Nature Reserve,South Africa,,,,,
654,Marimane ,MAR,E02,MAR_E02,,2019-10-05,8:42,-22.486,30.2513,Cuddeback Ambush,ICF,,30,TREE,S,E02_N,E02_E,E02_S,E02_W,E02_N,SHORT CLOSED WOODLAND,2,6,10,12,E02,1,6,10,13,18,14,18,13,15,18,2,4521,800,NA,,,,5/10/2019,,Marimane Nature Reserve,South Africa,,,,,
655,Marimane ,MAR,F02,MAR_F02,,2019-10-05,9:18,-22.483,30.2879,Cuddeback Ambush,ICF,,30,TREE,W,F02_N,F02_E,F02_S,F02_W,F02_E,SHORT OPEN WOODLAND,2,16,10,18,F02,1,10,30,35,56,80,47,51,82,15,2,2028,1000,NA,,,,5/10/2019,,Marimane Nature Reserve,South Africa,,,,,
656,Marimane ,MAR,G02,MAR_G02,,2019-10-05,9:51,-22.485,30.331,Cuddeback Ambush,ICF,,30,TREE,W,G02_N,G02_E,G02_S,G02_W,G02_E,SHORT OPEN WOODLAND,2,15,18,10,G02,1,8,7,15,30,45,38,80,50,43,2,3866,0,NA,,,,5/10/2019,,Marimane Nature Reserve,South Africa,,,,,
657,Marimane ,MAR,H02,MAR_H02,,2019-10-05,10:17,-22.483,30.347,Cuddeback Ambush,ICF,,30,TREE,W,H02_N,H02_E,H02_S,H02_W,H02_E,SHORT OPEN WOODLAND,2,20,30,41,H02,1,7,17,13,8,40,41,18,81,19,2,3130,0,NA,,,,5/10/2019,,Marimane Nature Reserve,South Africa,,,,,
658,Marimane ,MAR,I03,MAR_I03,,2019-10-05,11:18,-22.452,30.398,Cuddeback Ambush,ICF,,30,TREE,S,I03_N,I03_E,I03_S,I03_W,I03_N,SHORT CLOSED WOODLAND,2,8,15,30,I03,1,10,8,15,18,19,23,31,50,31,2,1961,2000,NA,,,,5/10/2019,,Marimane Nature Reserve,South Africa,,,,,
659,Marimane ,MAR,H03,MAR_H03,,2019-10-05,11:53,-22.45,30.358,Cuddeback Ambush,ICF,,35,TREE,S,No pic,H03_E,H03_S,H03_W,H03_N,SHORT OPEN WOODLAND,2,10,7,12,H03,1,20,18,60,73,20,10,50,65,35,2,944,450,NA,,,,5/10/2019,,Marimane Nature Reserve,South Africa,,,,,
660,Marimane ,MAR,H04,MAR_H04,,2019-10-05,12:21,-22.4227,30.4227,Cuddeback Ambush,ICF,,35,TREE,S,H04_N,H04_E,H04_S,H04_W,H04_N,SHORT OPEN WOODLAND,2,8,10,15,H04,1,10,17,19,18,19,21,13,10,15,2,425,207,NA,,,,5/10/2019,,Marimane Nature Reserve,South Africa,,,,,
661,Marimane ,MAR,G03,MAR_G03,,2019-10-05,13:33,-22.4611,30.3028,Cuddeback Ambush,ICF,,35,TREE,N,G03_N,G03_E,G03_S,G03_W,G03_S,SHORT CLOSED WOODLAND,2,6,3,7,G03,1,10,11,15,16,19,32,18,17,15,2,2421,2500,NA,,,,5/10/2019,,Marimane Nature Reserve,South Africa,,,,,
662,Marimane ,MAR,A08,MAR_A08,,2019-10-06,7:19,-22.3177,30.1438,Cuddeback Ambush,ICF,,35,TREE,E,A08_N,A08_E,A08_S,A08_W,A08_W,Riperian,2,10,15,20,A08,1,15,30,60,45,55,14,23,21,20,2,850,2500,NA,,,,6/10/2019,,Marimane Nature Reserve,South Africa,,,,,
663,Marimane ,MAR,A07,MAR_A07,,2019-10-06,7:44,-22.3336,30.1424,Cuddeback Ambush,ICF,,35,TREE,S,A07_N,A07_E,A07_S,A07_W,A07_N,SHORT CLOSED WOODLAND,2,3,5,4,A07,1,3,18,19,8,7,5,3,15,12,2,NA,2380,NA,,,,6/10/2019,,Marimane Nature Reserve,South Africa,,,,,
664,Marimane ,MAR,B07,MAR_B07,,2019-10-06,8:20,-22.371,30.162,Cuddeback Ambush,ICF,,35,TREE,W,B07_N,B07_E,B07_S,B07_W,B07_E,SHORT CLOSED WOODLAND,2,8,10,15,B07,1,10,7,18,20,30,14,8,34,22,2,NA,420,NA,,,,6/10/2019,,Marimane Nature Reserve,South Africa,,,,,
665,Marimane ,MAR,B08,MAR_B08,,2019-10-06,8:46,-22.31936,30.16407,Cuddeback Ambush,ICF,,35,TREE,W,B08_N,B08_E,B08_S,B08_W,B08_E,SHORT CLOSED WOODLAND,2,20,10,15,B08,1,8,6,10,11,13,19,13,7,15,2,NA,NA,NA,,,,6/10/2019,,Marimane Nature Reserve,South Africa,,,,,
666,Marimane ,MAR,C08,MAR_C08,,2019-10-06,9:28,-22.30733,30.201,Cuddeback Ambush,ICF,,35,TREE,E,C08_N,C08_E,C08_S,C08_W,C08_W,SHORT OPEN WOODLAND,2,5,10,10,C08,1,10,15,30,65,31,60,51,31,80,2,NA,2340,NA,,,,6/10/2019,,Marimane Nature Reserve,South Africa,,,,,
667,Marimane ,MAR,D08,MAR_D08,,2019-10-06,10:11,-22.3273,30.22,Cuddeback Ambush,ICF,,35,TREE,E,D08_N,D08_E,D08_S,D08_W,D08_W,SHORT CLOSED WOODLAND,2,15,20,21,D08,1,5,15,30,60,108,45,28,30,47,2,NA,250,NA,,,,6/10/2019,,Marimane Nature Reserve,South Africa,,,,,
668,Marimane ,MAR,E07,MAR_E07,,2019-10-06,10:40,-22.3405,30.243,Cuddeback Ambush,ICF,,35,TREE,S,E07_N,E07_E,E07_S,E07_W,E07_N,Riperian,2,10,8,11,E07,1,10,8,17,15,18,19,31,58,58,2,100,100,NA,,,,6/10/2019,,Marimane Nature Reserve,South Africa,,,,,
669,Marimane ,MAR,D07,MAR_D07,,2019-10-06,11:00,-22.3524,30.2238,Cuddeback Ambush,ICF,,35,TREE,E,D07_N,D07_E,D07_S,D07_W,D07_W,Riperian,2,15,10,7,D07,1,12,7,16,12,17,31,13,41,25,2,150,250,NA,,,,6/10/2019,,Marimane Nature Reserve,South Africa,,,,,
670,Marimane ,MAR,C07,MAR_C07,,2019-10-06,11:39,-22.348,30.202,Cuddeback Ambush,ICF,,35,TREE,E,C07_N,C07_E,C07_S,C07_W,C07_W,SHORT OPEN WOODLAND,2,20,15,18,C07,1,15,28,38,45,10,8,55,81,23,2,611,529,NA,,,,6/10/2019,,Marimane Nature Reserve,South Africa,,,,,
671,Marimane ,MAR,F03,MAR_F03,,2019-10-07,7:37,-22.4475,30.2831,Cuddeback Ambush,ICF,,35,TREE,W,F03_N,F03_E,F03_S,F03_W,F03_E,SHORT CLOSED WOODLAND,2,15,10,20,F03,1,10,11,15,20,13,18,13,15,18,2,551,3618,NA,,,,7/10/2019,,Marimane Nature Reserve,South Africa,,,,,
672,Marimane ,MAR,G04,MAR_G04,,2019-10-07,8:05,-22.447,30.31333,Cuddeback Ambush,ICF,,35,TREE,N,G04_N,G04_E,G04_S,G04_W,G04_S,TALL CLOSED WOODLAND,2,8,10,12,G04,1,1,7,10,8,15,19,21,23,23,2,2436,3810,NA,,,,7/10/2019,,Marimane Nature Reserve,South Africa,,,,,
673,Marimane ,MAR,F04,MAR_F04,,2019-10-07,8:55,-22.4266,30.2783,Cuddeback Ambush,ICF,,35,TREE,W,F04_N,F04_E,F04_S,F04_W,F04_E,SHORT CLOSED WOODLAND,2,6,8,8,F04,1,1,7,6,10,8,10,18,13,12,2,295,NA,NA,,,,7/10/2019,,Marimane Nature Reserve,South Africa,,,,,
674,Marimane ,MAR,F05,MAR_F05,,2019-10-07,9:32,-22.4034,30.2831,Cuddeback Ambush,ICF,,35,TREE,W,No pic,F05_E,F05_S,F05_W,F05_E,SHORT CLOSED WOODLAND,2,7,10,15,F05,1,1,3,6,8,9,10,11,15,19,2,1213,2127,NA,,,,7/10/2019,,Marimane Nature Reserve,South Africa,,,,,
675,Marimane ,MAR,E05,MAR_E05,,2019-10-07,10:00,-22.3976,30.26129,Cuddeback Ambush,ICF,,35,TREE,S,E05_N,E05_E,E05_S,E05_W,E05_N,SHORT CLOSED WOODLAND,2,6,10,8,E05,1,1,3,8,6,6,10,8,16,10,2,2258,2591,NA,,,,7/10/2019,,Marimane Nature Reserve,South Africa,,,,,
676,Marimane ,MAR,A05,MAR_A05,,2019-10-08,7:00,-22.3976,30.132,Cuddeback Ambush,ICF,,35,TREE,E,A05_N,A05_E,A05_S,A05_W,A05_W,TALL CLOSED WOODLAND,2,3,6,5,A05,1,8,3,10,5,15,9,7,15,12,2,3000,1638,NA,,,,8/10/2019,,Marimane Nature Reserve,South Africa,,,,,
677,Marimane ,MAR,B05,MAR_B05,,2019-10-08,7:30,-22.396,30.164,Cuddeback Ambush,ICF,,35,TREE,S,B05_N,B05_E,B05_S,B05_W,B05_N,SHORT CLOSED WOODLAND,2,5,15,20,B05,1,6,10,15,11,7,12,28,30,36,2,2970,2547,NA,,,,8/10/2019,,Marimane Nature Reserve,South Africa,,,,,
